Land;Kategorie;Kriterium;Regionaler Status;Kommentar;Interpretierter Status;URL
;LC;;;;;https://uicn.fr/wp-content/uploads/2019/12/liste_rouge_flore_vasculaire_de_guadeloupe.pdf
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pterocarpus%20santalinoides.
;LC;;;;;http://www.iucnredlist.org/details/19891943/0
;LC;;;;;http://www.iucnredlist.org/details/62019712/0
;LC;;;;;http://www.bgci.org/files/Worldwide/Publications/the_red_list_of_oaks.pdf
;LC;;;;;http://www.iucnredlist.org/details/194051/0
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Peltogyne%20confertiflora.
;LC;;;;;http://www.iucnredlist.org/details/22483785/0
;LC;;;;;http://www.iucnredlist.org/details/42263/0
;LC;;;;;http://www.iucnredlist.org/details/19891713/0
;LC;;;;;http://www.iucnredlist.org/details/42261/0
;LC;;;;;http://www.iucnredlist.org/details/33053/0
;LC;;;;;http://www.iucnredlist.org/details/62004694/0
;LC;;;;;http://www.iucnredlist.org/details/79914188/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=474-1
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Astronium%20fraxinifolium.
;LC;;;;;http://www.iucnredlist.org/details/194274/0
;LC;;;;;http://www.iucnredlist.org/details/61788230/0
;LC;;;;;http://www.iucnredlist.org/details/203360/0
;LC;;;;;http://www.iucnredlist.org/details/203361/0
;LC;;;;;https://portals.iucn.org/library/sites/library/files/documents/RL-728.1-001.pdf
;LC;;;;;http://www.iucnredlist.org/details/194723/0
;LC;;;;;http://www.iucnredlist.org/details/193523/0
;LC;;;;;http://www.iucnredlist.org/details/193525/0
;LC;;;;;http://www.iucnredlist.org/details/193533/0
;LC;;;;;http://www.iucnredlist.org/details/103451747/0
;LC;;;;;http://www.iucnredlist.org/details/103451786/0
;LC;;;;;https://www.iucnredlist.org/species/193546/125923759
;LC;;;;;http://www.iucnredlist.org/details/103451869/0
;LC;;;;;http://www.iucnredlist.org/details/193594/0
;LC;;;;;http://www.iucnredlist.org/details/103451921/0
;LC;;;;;http://www.iucnredlist.org/details/193529/0
;LC;;;;;http://www.iucnredlist.org/details/193830/0
;LC;;;;;http://www.iucnredlist.org/details/193835/0
;LC;;;;;http://www.iucnredlist.org/details/62940/0
;LC;;;;;http://www.iucnredlist.org/details/61961045/0
;LC;;;;;http://www.iucnredlist.org/details/62941/0
;LC;;;;;http://www.iucnredlist.org/details/193841/0
;LC;;;;;http://www.iucnredlist.org/details/193845/0
;LC;;;;;http://www.iucnredlist.org/details/193849/0
;LC;;;;;http://www.iucnredlist.org/details/193851/0
;LC;;;;;http://www.iucnredlist.org/details/194704/0
;LC;;;;;http://www.iucnredlist.org/details/193853/0
;LC;;;;;http://www.iucnredlist.org/details/193856/0
;LC;;;;;http://www.iucnredlist.org/details/193860/0
;LC;;;;;http://www.iucnredlist.org/details/193862/0
;LC;;;;;http://www.iucnredlist.org/details/194237/0
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenaea%20courbaril.
;LC;;;;;http://www.iucnredlist.org/details/19891869/0
;LC;;;;;http://www.iucnredlist.org/details/33061/0
;LC;;;;;http://www.iucnredlist.org/details/96443671/0
;LC;;;;;http://www.iucnredlist.org/details/96443722/0
;LC;;;;;http://www.iucnredlist.org/details/35953/0
;LC;;;;;http://www.iucnredlist.org/details/96443765/0
;LC;;;;;http://www.iucnredlist.org/details/96443856/0
;LC;;;;;http://www.iucnredlist.org/details/96443946/0
;LC;;;;;http://www.iucnredlist.org/details/61918784/0
;LC;;;;;http://www.iucnredlist.org/details/61919022/0
;LC;;;;;http://www.iucnredlist.org/details/96444707/0
;LC;;;;;http://www.iucnredlist.org/details/96444728/0
;LC;;;;;http://www.iucnredlist.org/details/96444738/0
;LC;;;;;http://www.iucnredlist.org/details/62019576/0
;LC;;;;;http://www.iucnredlist.org/details/62019598/0
;LC;;;;;http://www.iucnredlist.org/details/62019607/0
;LC;;;;;http://www.iucnredlist.org/details/62019631/0
;LC;;;;;http://www.iucnredlist.org/details/62019640/0
;LC;;;;;http://www.iucnredlist.org/details/62019649/0
;LC;;;;;http://www.iucnredlist.org/details/66788288/0
;LC;;;;;http://www.iucnredlist.org/details/126194480/0
;LC;;;;;https://bioweb.bio/floraweb/librorojo/home
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-1
;LC;;;;;https://www.rufford.org/files/Endemic%20Woody%20Plants.pdf
;LC;;;;;http://www.iucnredlist.org/details/173685/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-8
;LC;;;;;http://www.iucnredlist.org/details/45164/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-9
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-10
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-11
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Diospyros%20hispida.
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Diospyros%20inconstans.
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-12
;LC;;;;;http://www.iucnredlist.org/details/173713/0
;LC;;;;;http://www.bgci.org/files/Worldwide/News/red_list_of_trees_of_central_asia.pdf
;LC;;;;;http://www.iucnredlist.org/details/63524/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-17
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-20
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-21
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-22
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-25
;LC;;;;;http://redlist.sanbi.org/species.php?species=3697-30
;LC;;;;;http://www.iucnredlist.org/details/173998/0
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=57080
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=104635
;LC;;;;;http://www.iucnredlist.org/details/173010/0
;LC;;;;;http://www.iucnredlist.org/details/13584819/0
;LC;;;;;http://www.iucnredlist.org/details/203465/0
;LC;;;;;http://www.iucnredlist.org/details/19620246/0
;LC;;;;;http://www.iucnredlist.org/details/83826087/0
;LC;;;;;http://www.iucnredlist.org/details/79732733/0
;LC;;;;;http://www.iucnredlist.org/details/64324256/0
;LC;;;;;http://www.iucnredlist.org/details/64324259/0
;LC;;;;;http://www.iucnredlist.org/details/83826187/0
;LC;;;;;http://www.iucnredlist.org/details/64324263/0
;LC;;;;;http://www.iucnredlist.org/details/19620468/0
;LC;;;;;http://www.iucnredlist.org/details/64324271/0
;LC;;;;;http://www.iucnredlist.org/details/203468/0
;LC;;;;;http://www.iucnredlist.org/details/64324281/0
;LC;;;;;http://www.iucnredlist.org/details/19620474/0
;LC;;;;;http://www.iucnredlist.org/details/64324286/0
;LC;;;;;http://www.iucnredlist.org/details/83826225/0
;LC;;;;;http://www.iucnredlist.org/details/83826236/0
;LC;;;;;http://www.iucnredlist.org/details/79732804/0
;LC;;;;;http://www.iucnredlist.org/details/83826254/0
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Salix%20humboldtiana.
;LC;;;;;http://www.iucnredlist.org/details/83826297/0
;LC;;;;;http://www.iucnredlist.org/details/64324296/0
;LC;;;;;http://www.iucnredlist.org/details/64324306/0
;LC;;;;;http://www.iucnredlist.org/details/64324312/0
;LC;;;;;http://www.iucnredlist.org/details/83826317/0
;LC;;;;;http://www.iucnredlist.org/details/64324315/0
;LC;;;;;http://www.iucnredlist.org/details/64324330/0
;LC;;;;;http://www.iucnredlist.org/details/83826643/0
;LC;;;;;http://www.iucnredlist.org/details/61960325/0
;LC;;;;;http://www.iucnredlist.org/details/83826347/0
;LC;;;;;http://www.iucnredlist.org/details/64324333/0
;LC;;;;;http://www.iucnredlist.org/details/164032/0
;LC;;;;;http://www.iucnredlist.org/details/64324336/0
;LC;;;;;http://www.iucnredlist.org/details/64324339/0
;LC;;;;;http://www.iucnredlist.org/details/64324343/0
;LC;;;;;http://www.iucnredlist.org/details/203471/0
;LC;;;;;http://www.iucnredlist.org/details/64324347/0
;LC;;;;;http://www.iucnredlist.org/details/161925/0
;LC;;;;;http://www.iucnredlist.org/details/64324350/0
;LC;;;;;http://www.iucnredlist.org/details/64324355/0
;LC;;;;;http://www.iucnredlist.org/details/83826440/0
;LC;;;;;http://www.iucnredlist.org/details/61960656/0
;LC;;;;;http://www.iucnredlist.org/details/83827374/0
;LC;;;;;http://www.iucnredlist.org/details/202960/0
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=316045
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=59522
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=107077
;LC;;;;;http://www.iucnredlist.org/details/63495/0
;LC;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Styrax%20acuminatus.
;LC;;;;;http://www.iucnredlist.org/details/30318/0
;LC;;;;;http://www.iucnredlist.org/details/42318/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=367-1
;LC;;;;;http://redlist.sanbi.org/species.php?species=367-5
;LC;;;;;http://redlist.sanbi.org/species.php?species=367-7
;LC;;;;;http://redlist.sanbi.org/species.php?species=367-8
;LC;;;;;http://www.iucnredlist.org/details/19892123/0
;LC;;;;;http://www.iucnredlist.org/details/19892099/0
;LC;;;;;http://www.iucnredlist.org/details/19892032/0
;LC;;;;;http://www.iucnredlist.org/details/19892438/0
;LC;;;;;http://www.iucnredlist.org/details/19892218/0
;LC;;;;;http://www.iucnredlist.org/details/19891467/0
;LC;;;;;http://www.iucnredlist.org/details/45882/0
;LC;;;;;http://www.iucnredlist.org/details/19892687/0
;LC;;;;;http://www.iucnredlist.org/details/19892025/0
;LC;;;;;http://www.iucnredlist.org/details/38275/0
;LC;;;;;http://www.iucnredlist.org/details/19891753/0
;LC;;;;;http://www.iucnredlist.org/details/19892887/0
;LC;;;;;http://www.iucnredlist.org/details/203245/0
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+radiata
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+torreyana
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+murrayana
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+uber
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+chlorolepis
;G1;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+jejuna
;Insufficiently known;;;;;http://www.legumes-online.net/ildis/aweb/database.htm
;LR/nt;;;;;http://www.nationalredlist.org/species-information/?speciesID=178480
;LR/nt;;;;;http://www.iucnredlist.org/details/32504/0
;LR/nt;;;;;http://www.iucnredlist.org/details/34894/0
;LR/nt;;;;;http://www.iucnredlist.org/details/30372/0
;LR/nt;;;;;http://www.iucnredlist.org/details/34445/0
;LR/nt;;;;;http://www.iucnredlist.org/details/34579/0
;LR/nt;;;;;http://www.iucnredlist.org/details/38201/0
;LR/nt;;;;;http://www.iucnredlist.org/details/38224/0
;LR/nt;;;;;http://www.iucnredlist.org/details/34577/0
;LR/nt;;;;;http://www.iucnredlist.org/details/38256/0
;LR/nt;;;;;http://www.iucnredlist.org/details/38277/0
;TU;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+muricata+var.+borealis
;TU;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+muricata+var.+stantonii
;TU;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+ovalifolia+var.+glacialis
;-;;;;;http://www.nationalredlist.org/species-information/?speciesID=238068
;-;;;;;http://www.nationalredlist.org/species-information/?speciesID=240767
;-;;;;;http://www.nationalredlist.org/species-information/?speciesID=242807
;NE;;;;;None
;Lacking information;;;;;None
;RE;;;;;https://www.upjs.sk/public/media/10637/035-087-turis-et-al-upr.pdf
;Critically Endangered (CR);;;;;http://www.biodic.go.jp/english/rdb/rdb_f.html
;Critically Endangered (Possibly Extinct in the Wild);;;;;https://www.iucnredlist.org/species/191451/1983251
;Of special interest;;;;;http://www.nationalredlist.org/species-information/?speciesID=243871
;NT;;;;;http://www.iucnredlist.org/details/35759/0
;NT;;;;;http://www.iucnredlist.org/details/42345/0
;NT;;;;;http://www.iucnredlist.org/details/34183/0
;NT;;;;;https://www.upjs.sk/public/media/10637/035-087-turis-et-al-upr.pdf
;NT;;;;;http://www.iucnredlist.org/details/42352/0
;NT;;;;;http://www.iucnredlist.org/details/32803/0
;NT;;;;;http://www.iucnredlist.org/details/42358/0
;NT;;;;;http://www.iucnredlist.org/details/18153818/0
;NT;;;;;http://www.iucnredlist.org/details/34188/0
;NT;;;;;http://www.iucnredlist.org/details/46509530/0
;NT;;;;;http://www.iucnredlist.org/details/34189/0
;NT;;;;;http://www.iucnredlist.org/details/63552/0
;NT;;;;;http://www.iucnredlist.org/details/37555/0
;NT;;;;;http://www.iucnredlist.org/details/33923/0
;NT;;;;;http://www.zhb.gov.cn/gkml/hbb/bgg/201309/W020130917614244055331.pdf
;NT;;;;;http://www.iucnredlist.org/details/34190/0
;NT;;;;;http://www.iucnredlist.org/details/42377/0
;NT;;;;;http://www.iucnredlist.org/details/42383/0
;NT;;;;;http://www.iucnredlist.org/details/42384/0
;NT;;;;;http://www.iucnredlist.org/details/34193/0
;NT;;;;;http://www.iucnredlist.org/details/42402/0
;NT;;;;;http://www.iucnredlist.org/details/191646/0
;NT;;;;;http://www.iucnredlist.org/details/191647/0
;NT;;;;;https://portals.iucn.org/library/sites/library/files/documents/RL-2011-003.pdf
;NT;;;;;None
;NT;;;;;https://uicn.fr/wp-content/uploads/2019/12/liste_rouge_flore_vasculaire_de_guadeloupe.pdf
;NT;;;;;http://floredunordest.free.fr/IMG/pdf/ListeRougeLux.pdf
;NT;;;;;https://www.bgci.org/files/Global_Trees_Campaign/Betulaceae/Betulace8%20FINAL.pdf
;NT;;;;;https://www.env.go.jp/press/105504.html
;NT;;;;;http://www.iucnredlist.org/details/194567/0
;NT;;;;;http://svalbardflora.no/index.php?id=268
;NT;;;;;http://www.iucnredlist.org/details/34620/0
;NT;;;;;http://www.iucnredlist.org/details/32104/0
;NT;;;;;https://www.researchgate.net/publication/320009651_Red_Data_Book_of_the_Flowering_Plants_of_Cameroon_IUCN_Global_Assessments
;NT;;;;;http://www.bgci.org/files/Worldwide/News/sepdec09/maples_red_list.pdf
;NT;;;;;http://www.iucnredlist.org/details/32810/0
;NT;;;;;http://www.iucnredlist.org/details/61918519/0
;NT;;;;;http://www.bgci.org/files/Worldwide/News/red_list_of_trees_of_central_asia.pdf
;NT;;;;;http://www.iucnredlist.org/details/96444634/0
;NT;;;;;http://dx.doi.org/10.11646/phytotaxa.304.1.1
;NT;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Diospyros%20duartei.
;NT;;;;;https://www.data.qld.gov.au/dataset/census-of-the-queensland-flora-2019
;NT;;;;;http://www.iucnredlist.org/details/174007/0
;NT;;;;;http://www.iucnredlist.org/details/173426/0
;NT;;;;;http://www.iucnredlist.org/details/35021/0
;NT;;;;;http://www.iucnredlist.org/details/173705/0
;NT;;;;;https://tesri.tesri.gov.tw/view.php?catid=3194
;NT;;;;;http://www.iucnredlist.org/details/34270/0
;NT;;;;;http://www.iucnredlist.org/details/173560/0
;NT;;;;;https://www.bafu.admin.ch/uv-1621-f
;NT;;;;;http://royalbotanicgarden.org/sites/default/files/files/Jordan%20Plant%20Red%20List%20(email)%20-%20Vol%201.pdf
;NT;;;;;http://www.iucnredlist.org/details/38393/0
;NT;;;;;http://www.iucnredlist.org/details/83826221/0
;NT;;;;;https://www.biodiversity.no/Pages/135380
;NT;;;;;http://www.iucnredlist.org/details/83826285/0
;NT;;;;;http://www.iucnredlist.org/details/164233/0
;NT;;;;;http://www.iucnredlist.org/details/83827246/0
;NT;;;;;http://www.iucnredlist.org/details/63495/0
;NT;;;;;http://www.iucnredlist.org/details/38189/0
;NT;;;;;http://www.iucnredlist.org/details/62496/0
;NT;;;;;http://www.iucnredlist.org/details/32249/0
;A;;;;;http://www.profepa.gob.mx/innovaportal/file/435/1/NOM_059_SEMARNAT_2010.pdf
;EN;;;;;http://www.iucnredlist.org/details/34161/0
;EN;;;;;http://www.nationalredlist.org/species-information/?speciesID=129147
;EN;;;;;http://www.nationalredlist.org/species-information/?speciesID=58312
;EN;;;;;http://www.nationalredlist.org/species-information/?speciesID=105867
;EN;;;;;http://www.nationalredlist.org/species-information/?speciesID=111777
;EN;;;;;http://www.iucnredlist.org/details/39049/0
;EN;;;;;http://www.iucnredlist.org/details/34180/0
;EN;;;;;https://www.env.go.jp/press/105504.html
;EN;;;;;http://www.iucnredlist.org/details/34181/0
;EN;;;;;None
;EN;;;;;http://www.zhb.gov.cn/gkml/hbb/bgg/201309/W020130917614244055331.pdf
;EN;;;;;http://www.biodiversity-science.net/CN/10.17520/biods.2017144
;EN;;;;;http://www.iucnredlist.org/details/34184/0
;EN;;;;;http://www.iucnredlist.org/details/34186/0
;EN;;;;;http://www.iucnredlist.org/details/32631/0
;EN;;;;;http://www.iucnredlist.org/details/63553/0
;EN;;;;;http://www.iucnredlist.org/details/30975/0
;EN;;;;;http://www.iucnredlist.org/details/18153856/0
;EN;;;;;http://www.iucnredlist.org/details/32628/0
;EN;;;;;http://www.iucnredlist.org/details/34191/0
;EN;;;;;http://www.iucnredlist.org/details/34192/0
;EN;;;;;http://www.iucnredlist.org/details/39068/0
;EN;;;;;http://www.iucnredlist.org/details/63554/0
;EN;;;;;http://www.iucnredlist.org/details/42408/0
;EN;;;;;http://www.iucnredlist.org/details/34743/0
;EN;;;;;http://www.iucnredlist.org/details/32499/0
;EN;;;;;http://www.iucnredlist.org/details/32368/0
;EN;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Caesalpinia%20echinata.
;EN;;;;;http://www.iucnredlist.org/details/33974/0
;EN;;;;;0
;EN;;;;;http://www.iucnredlist.org/details/37497/0
;EN;;;;;http://www.iucnredlist.org/details/37498/0
;EN;;;;;http://www.iucnredlist.org/details/42303/0
;EN;;;;;http://www.fan-bo.org/wp-content/uploads/2020/03/FAN-Libro.pdf
;EN;;;;;https://www.bgci.org/files/Global_Trees_Campaign/Betulaceae/Betulace8%20FINAL.pdf
;EN;;;;;http://www.iucnredlist.org/details/194596/0
;EN;;;;;http://www.bgci.org/files/Worldwide/News/red_list_of_trees_of_central_asia.pdf
;EN;;;;;http://www.iucnredlist.org/details/63462/0
;EN;;;;;https://www.researchgate.net/publication/320009651_Red_Data_Book_of_the_Flowering_Plants_of_Cameroon_IUCN_Global_Assessments
;EN;;;;;http://www.iucnredlist.org/details/202766/0
;EN;;;;;http://www.legumes-online.net/ildis/aweb/database.htm
;EN;;;;;http://www.iucnredlist.org/details/34051/0
;EN;;;;;https://portals.iucn.org/library/sites/library/files/documents/RL-2011-003.pdf
;EN;;;;;http://cncflora.jbrj.gov.br/portal/pt-br/profile/Araucaria%20angustifolia.
;EN;;;;;http://www.iucnredlist.org/details/33189/0
;EN;;;;;http://www.bgci.org/files/Worldwide/News/sepdec09/maples_red_list.pdf
;EN;;;;;http://www.iucnredlist.org/details/33063/0
;EN;;;;;http://uicn.fr/liste-rouge-flore-martinique/
;EN;;;;;http://www.iucnredlist.org/details/30533/0
;EN;;;;;http://www.iucnredlist.org/details/63004/0
;EN;;;;;http://www.iucnredlist.org/details/13188447/0
;EN;;;;;http://www.iucnredlist.org/details/109366166/0
;EN;;;;;http://www.iucnredlist.org/details/32321/0
;EN;;;;;https://bioweb.bio/floraweb/librorojo/home
;EN;;;;;http://www.iucnredlist.org/details/30858/0
;EN;;;;;http://www.iucnredlist.org/details/173784/0
;EN;;;;;http://www.iucnredlist.org/details/30857/0
;EN;;;;;http://www.iucnredlist.org/details/30864/0
;EN;;;;;http://www.iucnredlist.org/details/30852/0
;EN;;;;;http://www.iucnredlist.org/details/45165/0
;EN;;;;;http://www.iucnredlist.org/details/32179/0
;EN;;;;;http://www.iucnredlist.org/details/38345/0
;EN;;;;;http://www.iucnredlist.org/details/38346/0
;EN;;;;;https://portals.iucn.org/library/sites/library/files/documents/RL-728.1-001.pdf
;EN;;;;;http://www.iucnredlist.org/details/202748/0
;EN;;;;;http://www.iucnredlist.org/details/31337/0
;EN;;;;;https://tesri.tesri.gov.tw/view.php?catid=3194
;EN;;;;;http://www.nationalredlist.org/files/2013/07/Threatened-plants-Philippines-paper-updated-07Feb2008-ALS-format-2.pdf
;EN;;;;;http://www.iucnredlist.org/details/33173/0
;EN;;;;;http://www.iucnredlist.org/details/38007/0
;EN;;;;;http://www.iucnredlist.org/details/80606292/0
;EN;;;;;http://www.iucnredlist.org/details/30862/0
;EN;;;;;http://www.iucnredlist.org/details/31381/0
;EN;;;;;http://www.iucnredlist.org/details/33174/0
;EN;;;;;http://www.iucnredlist.org/details/31250/0
;EN;;;;;https://www.upjs.sk/public/media/10637/035-087-turis-et-al-upr.pdf
;EN;;;;;https://www.bafu.admin.ch/uv-1621-f
;EN;;;;;http://www.iucnredlist.org/details/36220/0
;EN;;;;;http://www.iucnredlist.org/details/38156/0
;EN;;;;;http://www.iucnredlist.org/details/35944/0
;EN;;;;;http://www.iucnredlist.org/details/33247/0
;EN;;;;;http://www.iucnredlist.org/details/38163/0
;EN;;;;;http://www.iucnredlist.org/details/38167/0
;EN;;;;;http://www.iucnredlist.org/details/38168/0
;EN;;;;;http://www.iucnredlist.org/details/37918/0
;EN;;;;;http://www.iucnredlist.org/details/38185/0
;EN;;;;;http://www.iucnredlist.org/details/19892181/0
;EN;;;;;http://www.iucnredlist.org/details/33248/0
;EN;;;;;http://www.iucnredlist.org/details/38196/0
;EN;;;;;http://www.iucnredlist.org/details/38199/0
;EN;;;;;http://www.iucnredlist.org/details/38203/0
;EN;;;;;http://www.iucnredlist.org/details/38214/0
;EN;;;;;http://www.iucnredlist.org/details/179290/0
;EN;;;;;http://www.iucnredlist.org/details/38236/0
;EN;;;;;http://www.iucnredlist.org/details/36221/0
;EN;;;;;http://www.iucnredlist.org/details/38244/0
;EN;;;;;http://www.iucnredlist.org/details/34578/0
;EN;;;;;http://www.iucnredlist.org/details/38255/0
;EN;;;;;http://www.iucnredlist.org/details/38270/0
;EN;;;;;http://www.iucnredlist.org/details/45882/0
;EN;;;;;http://www.iucnredlist.org/details/32306/0
;EN;;;;;http://www.iucnredlist.org/details/19892556/0
;EN;;;;;http://www.iucnredlist.org/details/32187/0
;EN;;;;;http://www.iucnredlist.org/details/38288/0
;EN;;;;;http://www.iucnredlist.org/details/38301/0
;EN;;;;;http://www.iucnredlist.org/details/38304/0
;EN;;;;;http://www.iucnredlist.org/details/38307/0
;EN;;;;;http://www.iucnredlist.org/details/36224/0
;E;;;;;https://portals.iucn.org/library/node/7377
;Data Deficient;;;;;http:/www.iucnredlist.org/species/88308047/88308057
;Data Deficient;;;;;https://www.iucnredlist.org/species/50135950/80570112
;Data Deficient;;;;;https://www.iucnredlist.org/species/194275/2308616
;Data Deficient;;;;;https://www.iucnredlist.org/species/51207866/51207871
;Data Deficient;;;;;https://www.iucnredlist.org/species/194575/171688828
;Data Deficient;;;;;https://www.iucnredlist.org/species/194667/2356899
;Data Deficient;;;;;https://www.iucnredlist.org/species/63463/3125436
;Data Deficient;;;;;https://www.iucnredlist.org/species/63005/102150835
;Data Deficient;;;;;http:/www.iucnredlist.org/species/130932345/130932476
;Data Deficient;;;;;http:/www.iucnredlist.org/species/116359109/116359111
;Data Deficient;;;;;https://www.iucnredlist.org/species/124102526/124102534
;Data Deficient;;;;;https://www.iucnredlist.org/species/103451366/103451369
;Data Deficient;;;;;https://www.iucnredlist.org/species/194736/2361493
;Data Deficient;;;;;https://www.iucnredlist.org/species/193833/2284594
;Data Deficient;;;;;https://www.iucnredlist.org/species/193852/2286098
;Data Deficient;;;;;https://www.iucnredlist.org/species/191449/1983086
;Data Deficient;;;;;https://www.iucnredlist.org/species/135617131/135617142
;Data Deficient;;;;;http:/www.iucnredlist.org/species/193854/2286191
;Data Deficient;;;;;https://www.iucnredlist.org/species/193890/2289414
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133347540/133354569
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133381377/133381379
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133377763/133377765
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133377794/133377796
;Data Deficient;;;;;http:/www.iucnredlist.org/species/137618313/137618412
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375008/133375010
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133378402/133378404
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133378550/133378552
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133378726/133378732
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375108/133375110
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133379820/133379822
;Data Deficient;;;;;http:/www.iucnredlist.org/species/137619822/137619840
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133373762/133373764
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133373943/133373945
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375208/133375210
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133379955/133379957
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133380172/133380174
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375391/133375393
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375474/133375476
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133376861/133376863
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375537/133375539
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133380731/133380733
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133380808/133380810
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133380923/133380925
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133375744/133375746
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133381298/133381300
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133381308/133381310
;Data Deficient;;;;;http:/www.iucnredlist.org/species/137623897/137624160
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133373472/133373474
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133373452/133373454
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133372913/133372915
;Data Deficient;;;;;http:/www.iucnredlist.org/species/137625699/137626064
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133374153/133374155
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133379552/133379554
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133379612/133379614
;Data Deficient;;;;;http:/www.iucnredlist.org/species/133374451/133374453
;Data Deficient;;;;;https://www.iucnredlist.org/species/96443968/96443970
;Data Deficient;;;;;http:/www.iucnredlist.org/species/96444253/96444255
;Data Deficient;;;;;https://www.iucnredlist.org/species/79919733/79919754
;Data Deficient;;;;;https://www.iucnredlist.org/species/79919733/120013725
;Data Deficient;;;;;https://www.iucnredlist.org/species/96443898/96443910
;Data Deficient;;;;;https://www.iucnredlist.org/species/96444454/96444456
;Data Deficient;;;;;https://www.iucnredlist.org/species/96444494/96444496
;Data Deficient;;;;;https://www.iucnredlist.org/species/96444693/96444695
;Data Deficient;;;;;https://www.iucnredlist.org/species/173909/169279454
;Data Deficient;;;;;https://www.iucnredlist.org/species/173885/169275013
;Data Deficient;;;;;http:/www.iucnredlist.org/species/173801/1400098
;Data Deficient;;;;;https://www.iucnredlist.org/species/173637/169279546
;Data Deficient;;;;;http:/www.iucnredlist.org/species/173844/1401688
;Data Deficient;;;;;https://www.iucnredlist.org/species/173494/169290457
;Data Deficient;;;;;https://www.iucnredlist.org/species/173731/169298684
